country,time,value
Lao,1827,504000
Latvia,1827,632000
Lebanon,1827,350000
Lesotho,1827,292000
Liberia,1827,333000
Libya,1827,558000
Liechtenstein,1827,6090
Lithuania,1827,834000
Luxembourg,1827,133000
"Macedonia, FYR",1827,418000
Madagascar,1827,1770000
Malawi,1827,737000
Malaysia,1827,335000
Maldives,1827,44200
Mali,1827,1500000
Malta,1827,141000
Marshall Islands,1827,6100
Mauritania,1827,395000
Mauritius,1827,112000
Mexico,1827,6830000
"Micronesia, Fed. Sts.",1827,17000
Moldova,1827,763000
Monaco,1827,8220
Mongolia,1827,626000
Montenegro,1827,135000
Morocco,1827,2820000
Mozambique,1827,2230000
Myanmar,1827,3610000
Namibia,1827,229000
Nauru,1827,1880
Nepal,1827,3990000
Netherlands,1827,2540000
New Zealand,1827,95600
Nicaragua,1827,247000
Niger,1827,1290000
Nigeria,1827,12500000
North Korea,1827,4370000
Norway,1827,1080000
Oman,1827,325000
Pakistan,1827,14000000
Palau,1827,4020
Palestine,1827,166000
Panama,1827,90300
Papua New Guinea,1827,791000
Paraguay,1827,180000
Peru,1827,1460000
Philippines,1827,2150000
Poland,1827,11000000
Portugal,1827,3430000
Qatar,1827,14100
Romania,1827,6740000
Russia,1827,33300000
Rwanda,1827,972000
Samoa,1827,47100
San Marino,1827,5760
Sao Tome and Principe,1827,24000
Saudi Arabia,1827,2130000
Senegal,1827,1060000
Serbia,1827,2290000
Seychelles,1827,12800
Sierra Leone,1827,835000
Singapore,1827,35200
Slovak Republic,1827,2200000
Slovenia,1827,501000
Solomon Islands,1827,58900
Somalia,1827,1050000
South Africa,1827,1670000
South Korea,1827,9430000
South Sudan,1827,1090000
Spain,1827,12800000
Sri Lanka,1827,1410000
St. Kitts and Nevis,1827,18200
St. Lucia,1827,24000
St. Vincent and the Grenadines,1827,26700
Sudan,1827,4240000
Suriname,1827,85400
Swaziland,1827,86000
Sweden,1827,2770000
Switzerland,1827,2070000
Syria,1827,1370000
Tajikistan,1827,499000
Tanzania,1827,3100000
Thailand,1827,4800000
Timor-Leste,1827,149000
Togo,1827,476000
Tonga,1827,18600
Trinidad and Tobago,1827,64400
Tunisia,1827,914000
Turkey,1827,10300000
Turkmenistan,1827,393000
Tuvalu,1827,2600
Uganda,1827,2150000
Ukraine,1827,12000000
United Arab Emirates,1827,40200
United Kingdom,1827,17800000
United States,1827,12400000
Uruguay,1827,69000
Uzbekistan,1827,2050000
Vanuatu,1827,28700
Venezuela,1827,839000
Vietnam,1827,7030000
Yemen,1827,2630000
Zambia,1827,747000
Zimbabwe,1827,1140000
Afghanistan,1828,3420000
Albania,1828,453000
Algeria,1828,2840000
Andorra,1828,2800
Angola,1828,1660000
Antigua and Barbuda,1828,37000
Argentina,1828,656000
Armenia,1828,446000
Australia,1828,341000
Austria,1828,3500000
Azerbaijan,1828,949000
Bahamas,1828,27500
Bahrain,1828,64500
Bangladesh,1828,20700000
Barbados,1828,93900
Belarus,1828,2540000
Belgium,1828,3690000
Belize,1828,25600
Benin,1828,690000
Bhutan,1828,93600
Bolivia,1828,1170000
Bosnia and Herzegovina,1828,916000
Botswana,1828,121000
Brazil,1828,5140000
Brunei,1828,2530
Bulgaria,1828,2270000
Burkina Faso,1828,1770000
Burundi,1828,958000
Cambodia,1828,2130000
Cameroon,1828,1910000
Canada,1828,1120000
Cape Verde,1828,60000
Central African Republic,1828,499000
Chad,1828,1430000
Chile,1828,931000
China,1828,399000000
Colombia,1828,1400000
Comoros,1828,60100
"Congo, Dem. Rep.",1828,5450000
"Congo, Rep.",1828,334000
Costa Rica,1828,69900
Cote d'Ivoire,1828,1150000
Croatia,1828,1320000
Cuba,1828,736000
Cyprus,1828,185000
Czech Republic,1828,5680000
Denmark,1828,1250000
Djibouti,1828,24300
Dominica,1828,20600
Dominican Republic,1828,102000
Ecuador,1828,574000
Egypt,1828,4570000
El Salvador,1828,276000
Equatorial Guinea,1828,82600
Eritrea,1828,229000
Estonia,1828,361000
Ethiopia,1828,3320000
Fiji,1828,137000
Finland,1828,1300000
France,1828,32800000
Gabon,1828,170000
Gambia,1828,110000
Georgia,1828,1160000
Germany,1828,27400000
Ghana,1828,1940000
Greece,1828,2490000
Grenada,1828,30300
Guatemala,1828,656000
Guinea,1828,1060000
Guinea-Bissau,1828,230000
Guyana,1828,176000
Haiti,1828,777000
Holy See,1828,905
Honduras,1828,178000
Hungary,1828,4400000
Iceland,1828,64800
India,1828,181000000
Indonesia,1828,18200000
Iran,1828,6830000
Iraq,1828,1160000
Ireland,1828,5450000
Israel,1828,210000
Italy,1828,21300000
Jamaica,1828,400000
Japan,1828,31300000
Jordan,1828,224000
Kazakhstan,1828,2200000
Kenya,1828,2570000
Kiribati,1828,18300
Kuwait,1828,81300
Kyrgyz Republic,1828,572000
Lao,1828,508000
Latvia,1828,637000
Lebanon,1828,352000
Lesotho,1828,294000
Liberia,1828,336000
Libya,1828,560000
Liechtenstein,1828,6130
Lithuania,1828,840000
Luxembourg,1828,134000
"Macedonia, FYR",1828,422000
Madagascar,1828,1780000
Malawi,1828,737000
Malaysia,1828,341000
Maldives,1828,44500
Mali,1828,1510000
Malta,1828,141000
Marshall Islands,1828,6130
Mauritania,1828,396000
Mauritius,1828,115000
Mexico,1828,6860000
"Micronesia, Fed. Sts.",1828,17100
Moldova,1828,769000
Monaco,1828,8270
Mongolia,1828,627000
Montenegro,1828,136000
Morocco,1828,2840000
Mozambique,1828,2250000
Myanmar,1828,3620000
Namibia,1828,229000
Nauru,1828,1890
Nepal,1828,4000000
Netherlands,1828,2570000
New Zealand,1828,94500
Nicaragua,1828,251000
Niger,1828,1300000
Nigeria,1828,12500000
North Korea,1828,4370000
Norway,1828,1090000
Oman,1828,326000
Pakistan,1828,14000000
Palau,1828,4040
Palestine,1828,166000
Panama,1828,91700
Papua New Guinea,1828,795000
Paraguay,1828,185000
Peru,1828,1480000
Philippines,1828,2180000
Poland,1828,11100000
Portugal,1828,3450000
Qatar,1828,14100
Romania,1828,6790000
Russia,1828,33600000
Rwanda,1828,977000
Samoa,1828,47100
San Marino,1828,5800
Sao Tome and Principe,1828,24200
Saudi Arabia,1828,2130000
Senegal,1828,1070000
Serbia,1828,2310000
Seychelles,1828,12900
Sierra Leone,1828,839000
Singapore,1828,35800
Slovak Republic,1828,2210000
Slovenia,1828,505000
Solomon Islands,1828,59100
Somalia,1828,1050000
South Africa,1828,1680000
South Korea,1828,9440000
South Sudan,1828,1090000
Spain,1828,12900000
Sri Lanka,1828,1440000
St. Kitts and Nevis,1828,18300
St. Lucia,1828,24000
St. Vincent and the Grenadines,1828,26800
Sudan,1828,4250000
Suriname,1828,85900
Swaziland,1828,86000
Sweden,1828,2800000
Switzerland,1828,2080000
Syria,1828,1370000
Tajikistan,1828,503000
Tanzania,1828,3110000
Thailand,1828,4810000
Timor-Leste,1828,150000
Togo,1828,480000
Tonga,1828,18600
Trinidad and Tobago,1828,65000
Tunisia,1828,919000
Turkey,1828,10300000
Turkmenistan,1828,396000
Tuvalu,1828,2620
Uganda,1828,2160000
Ukraine,1828,12100000
United Arab Emirates,1828,40200
United Kingdom,1828,18100000
United States,1828,12800000
Uruguay,1828,70800
Uzbekistan,1828,2070000
Vanuatu,1828,28800
Venezuela,1828,854000
Vietnam,1828,7090000
Yemen,1828,2630000
Zambia,1828,747000
Zimbabwe,1828,1150000
Afghanistan,1829,3430000
Albania,1829,455000
Algeria,1829,2860000
Andorra,1829,2820
Angola,1829,1670000
Antigua and Barbuda,1829,37000
Argentina,1829,671000
Armenia,1829,450000
Australia,1829,344000
Austria,1829,3520000
Azerbaijan,1829,957000
Bahamas,1829,27500
Bahrain,1829,64500
Bangladesh,1829,20800000
Barbados,1829,95300
Belarus,1829,2560000
Belgium,1829,3720000
Belize,1829,25600
Benin,1829,696000
Bhutan,1829,94000
Bolivia,1829,1180000
Bosnia and Herzegovina,1829,923000
Botswana,1829,121000
Brazil,1829,5220000
Brunei,1829,2580
Bulgaria,1829,2280000
Burkina Faso,1829,1780000
Burundi,1829,965000
Cambodia,1829,2130000
Cameroon,1829,1910000
Canada,1829,1160000
Cape Verde,1829,60500
Central African Republic,1829,501000
Chad,1829,1430000
Chile,1829,950000
China,1829,401000000
Colombia,1829,1430000
Comoros,1829,60600
"Congo, Dem. Rep.",1829,5490000
"Congo, Rep.",1829,336000
Costa Rica,1829,70900
Cote d'Ivoire,1829,1160000
Croatia,1829,1330000
Cuba,1829,754000
Cyprus,1829,185000
Czech Republic,1829,5700000
Denmark,1829,1250000
Djibouti,1829,24500
Dominica,1829,20700
Dominican Republic,1829,104000
Ecuador,1829,582000
Egypt,1829,4620000
El Salvador,1829,280000
Equatorial Guinea,1829,82800
Eritrea,1829,232000
Estonia,1829,364000
Ethiopia,1829,3360000
Fiji,1829,137000
Finland,1829,1310000
France,1829,33000000
Gabon,1829,171000
Gambia,1829,111000
Georgia,1829,1170000
Germany,1829,27700000
Ghana,1829,1930000
Greece,1829,2520000
Grenada,1829,30400
Guatemala,1829,664000
Guinea,1829,1070000
Guinea-Bissau,1829,232000
Guyana,1829,177000
Haiti,1829,783000
Holy See,1829,905
Honduras,1829,183000
Hungary,1829,4430000
Iceland,1829,65200
India,1829,182000000
Indonesia,1829,18300000
Iran,1829,6860000
Iraq,1829,1170000
Ireland,1829,5490000
Israel,1829,210000
Italy,1829,21400000
Jamaica,1829,400000
Japan,1829,31300000
Jordan,1829,225000
Kazakhstan,1829,2220000
Kenya,1829,2570000
Kiribati,1829,18400
Kuwait,1829,81300
Kyrgyz Republic,1829,577000
Lao,1829,513000
Latvia,1829,643000
Lebanon,1829,355000
Lesotho,1829,296000
Liberia,1829,338000
Libya,1829,563000
Liechtenstein,1829,6170
Lithuania,1829,847000
Luxembourg,1829,135000
"Macedonia, FYR",1829,425000
Madagascar,1829,1790000
Malawi,1829,737000
Malaysia,1829,348000
Maldives,1829,44700
Mali,1829,1530000
Malta,1829,142000
Marshall Islands,1829,6170
Mauritania,1829,397000
Mauritius,1829,117000
Mexico,1829,6900000
"Micronesia, Fed. Sts.",1829,17200
Moldova,1829,775000
Monaco,1829,8330
Mongolia,1829,628000
Montenegro,1829,137000
Morocco,1829,2860000
Mozambique,1829,2270000
Myanmar,1829,3630000
Namibia,1829,229000
Nauru,1829,1900
Nepal,1829,4020000
Netherlands,1829,2590000
New Zealand,1829,93200
Nicaragua,1829,255000
Niger,1829,1310000
Nigeria,1829,12600000
North Korea,1829,4370000
Norway,1829,1100000
Oman,1829,326000
Pakistan,1829,14100000
Palau,1829,4060
Palestine,1829,166000
Panama,1829,93300
Papua New Guinea,1829,800000
Paraguay,1829,190000
Peru,1829,1500000
Philippines,1829,2220000
Poland,1829,11200000
Portugal,1829,3470000
Qatar,1829,14100
Romania,1829,6840000
Russia,1829,33800000
Rwanda,1829,982000
Samoa,1829,47100
San Marino,1829,5830
Sao Tome and Principe,1829,24300
Saudi Arabia,1829,2130000
Senegal,1829,1070000
Serbia,1829,2330000
Seychelles,1829,12900
Sierra Leone,1829,845000
Singapore,1829,36500
Slovak Republic,1829,2210000
Slovenia,1829,509000
Solomon Islands,1829,59400
Somalia,1829,1060000
South Africa,1829,1700000
South Korea,1829,9440000
South Sudan,1829,1100000
Spain,1829,13000000
Sri Lanka,1829,1470000
St. Kitts and Nevis,1829,18400
St. Lucia,1829,24000
St. Vincent and the Grenadines,1829,27000
Sudan,1829,4270000
Suriname,1829,86500
Swaziland,1829,86000
Sweden,1829,2830000
Switzerland,1829,2090000
Syria,1829,1380000
Tajikistan,1829,508000
Tanzania,1829,3120000
Thailand,1829,4830000
Timor-Leste,1829,152000
Togo,1829,484000
Tonga,1829,18600
Trinidad and Tobago,1829,65500
Tunisia,1829,924000
Turkey,1829,10400000
Turkmenistan,1829,400000
Tuvalu,1829,2630
Uganda,1829,2170000
Ukraine,1829,12200000
United Arab Emirates,1829,40200
United Kingdom,1829,18300000
United States,1829,13100000
Uruguay,1829,72700
Uzbekistan,1829,2090000
Vanuatu,1829,28900
Venezuela,1829,870000
Vietnam,1829,7150000
Yemen,1829,2640000
Zambia,1829,747000
Zimbabwe,1829,1160000
Afghanistan,1830,3450000
Albania,1830,457000
Algeria,1830,2880000
Andorra,1830,2840
Angola,1830,1690000
Antigua and Barbuda,1830,37000
Argentina,1830,687000
Armenia,1830,454000
Australia,1830,348000
Austria,1830,3540000
Azerbaijan,1830,966000
Bahamas,1830,27600
Bahrain,1830,64500
Bangladesh,1830,20900000
Barbados,1830,96800
Belarus,1830,2580000
Belgium,1830,3750000
Belize,1830,25600
Benin,1830,703000
Bhutan,1830,94500
Bolivia,1830,1190000
Bosnia and Herzegovina,1830,931000
Botswana,1830,121000
Brazil,1830,5300000
Brunei,1830,2630
Bulgaria,1830,2290000
Burkina Faso,1830,1790000
Burundi,1830,972000
Cambodia,1830,2140000
Cameroon,1830,1920000
Canada,1830,1200000
Cape Verde,1830,61000
Central African Republic,1830,503000
Chad,1830,1430000
Chile,1830,969000
China,1830,402000000
Colombia,1830,1450000
Comoros,1830,61000
"Congo, Dem. Rep.",1830,5520000
"Congo, Rep.",1830,338000
Costa Rica,1830,72000
Cote d'Ivoire,1830,1170000
Croatia,1830,1340000
Cuba,1830,773000
Cyprus,1830,185000
Czech Republic,1830,5720000
Denmark,1830,1260000
Djibouti,1830,24700
Dominica,1830,20800
Dominican Republic,1830,105000
Ecuador,1830,592000
Egypt,1830,4660000
El Salvador,1830,283000
Equatorial Guinea,1830,83100
Eritrea,1830,235000
Estonia,1830,367000
Ethiopia,1830,3410000
Fiji,1830,137000
Finland,1830,1330000
France,1830,33200000
Gabon,1830,172000
Gambia,1830,111000
Georgia,1830,1180000
Germany,1830,28000000
Ghana,1830,1920000
Greece,1830,2540000
Grenada,1830,30500
Guatemala,1830,672000
Guinea,1830,1080000
Guinea-Bissau,1830,233000
Guyana,1830,178000
Haiti,1830,790000
Holy See,1830,905
Honduras,1830,189000
Hungary,1830,4460000
Iceland,1830,65600
India,1830,182000000
Indonesia,1830,18500000
Iran,1830,6900000
Iraq,1830,1180000
Ireland,1830,5540000
Israel,1830,210000
Italy,1830,21500000
Jamaica,1830,400000
Japan,1830,31300000
Jordan,1830,226000
Kazakhstan,1830,2240000
Kenya,1830,2570000
Kiribati,1830,18400
Kuwait,1830,81300
Kyrgyz Republic,1830,582000
Lao,1830,518000
Latvia,1830,648000
Lebanon,1830,357000
Lesotho,1830,298000
Liberia,1830,341000
Libya,1830,566000
Liechtenstein,1830,6210
Lithuania,1830,855000
Luxembourg,1830,136000
"Macedonia, FYR",1830,429000
Madagascar,1830,1800000
Malawi,1830,737000
Malaysia,1830,355000
Maldives,1830,44900
Mali,1830,1540000
Malta,1830,143000
Marshall Islands,1830,6200
Mauritania,1830,399000
Mauritius,1830,120000
Mexico,1830,6930000
"Micronesia, Fed. Sts.",1830,17300
Moldova,1830,782000
Monaco,1830,8380
Mongolia,1830,629000
Montenegro,1830,138000
Morocco,1830,2880000
Mozambique,1830,2290000
Myanmar,1830,3640000
Namibia,1830,229000
Nauru,1830,1900
Nepal,1830,4030000
Netherlands,1830,2620000
New Zealand,1830,91700
Nicaragua,1830,258000
Niger,1830,1310000
Nigeria,1830,12600000
North Korea,1830,4380000
Norway,1830,1120000
Oman,1830,327000
Pakistan,1830,14100000
Palau,1830,4080
Palestine,1830,166000
Panama,1830,94900
Papua New Guinea,1830,804000
Paraguay,1830,196000
Peru,1830,1520000
Philippines,1830,2250000
Poland,1830,11200000
Portugal,1830,3490000
Qatar,1830,14100
Romania,1830,6890000
Russia,1830,34100000
Rwanda,1830,988000
Samoa,1830,47100
San Marino,1830,5870
Sao Tome and Principe,1830,24500
Saudi Arabia,1830,2140000
Senegal,1830,1080000
Serbia,1830,2350000
Seychelles,1830,13000
Sierra Leone,1830,850000
Singapore,1830,37200
Slovak Republic,1830,2220000
Slovenia,1830,514000
Solomon Islands,1830,59600
Somalia,1830,1070000
South Africa,1830,1710000
South Korea,1830,9440000
South Sudan,1830,1100000
Spain,1830,13100000
Sri Lanka,1830,1490000
St. Kitts and Nevis,1830,18600
St. Lucia,1830,24000
St. Vincent and the Grenadines,1830,27100
Sudan,1830,4290000
Suriname,1830,87100
Swaziland,1830,86000
Sweden,1830,2860000
Switzerland,1830,2100000
Syria,1830,1380000
Tajikistan,1830,512000
Tanzania,1830,3130000
Thailand,1830,4850000
Timor-Leste,1830,154000
Togo,1830,488000
Tonga,1830,18500
Trinidad and Tobago,1830,66200
Tunisia,1830,929000
Turkey,1830,10400000
Turkmenistan,1830,403000
Tuvalu,1830,2640
Uganda,1830,2170000
Ukraine,1830,12300000
United Arab Emirates,1830,40200
United Kingdom,1830,18500000
United States,1830,13500000
Uruguay,1830,74800
Uzbekistan,1830,2110000
Vanuatu,1830,29000
Venezuela,1830,887000
Vietnam,1830,7210000
Yemen,1830,2640000
Zambia,1830,747000
Zimbabwe,1830,1170000
Afghanistan,1831,3470000
Albania,1831,459000
Algeria,1831,2900000
Andorra,1831,2850
Angola,1831,1700000
Antigua and Barbuda,1831,37000
Argentina,1831,703000
Armenia,1831,458000
Australia,1831,354000
Austria,1831,3560000
Azerbaijan,1831,975000
Bahamas,1831,27600
Bahrain,1831,64500
Bangladesh,1831,21000000
Barbados,1831,98400
Belarus,1831,2610000
Belgium,1831,3780000
Belize,1831,25700
Benin,1831,710000
Bhutan,1831,94900
Bolivia,1831,1190000
Bosnia and Herzegovina,1831,939000
Botswana,1831,121000
Brazil,1831,5390000
Brunei,1831,2690
Bulgaria,1831,2300000
Burkina Faso,1831,1810000
Burundi,1831,980000
Cambodia,1831,2140000
Cameroon,1831,1920000
Canada,1831,1250000
Cape Verde,1831,61600
Central African Republic,1831,505000
Chad,1831,1430000
Chile,1831,990000
China,1831,404000000
Colombia,1831,1480000
Comoros,1831,61500
"Congo, Dem. Rep.",1831,5560000
"Congo, Rep.",1831,341000
Costa Rica,1831,73200
Cote d'Ivoire,1831,1170000
Croatia,1831,1350000
Cuba,1831,792000
Cyprus,1831,185000
Czech Republic,1831,5740000
Denmark,1831,1280000
Djibouti,1831,24900
Dominica,1831,20900
Dominican Republic,1831,107000
Ecuador,1831,601000
Egypt,1831,4710000
El Salvador,1831,287000
Equatorial Guinea,1831,83400
Eritrea,1831,238000
Estonia,1831,370000
Ethiopia,1831,3460000
Fiji,1831,137000
Finland,1831,1340000
France,1831,33400000
Gabon,1831,174000
Gambia,1831,112000
Georgia,1831,1190000
Germany,1831,28300000
Ghana,1831,1910000
Greece,1831,2560000
Grenada,1831,30600
Guatemala,1831,680000
Guinea,1831,1090000
Guinea-Bissau,1831,235000
Guyana,1831,179000
Haiti,1831,797000
Holy See,1831,905
Honduras,1831,195000
Hungary,1831,4500000
Iceland,1831,66000
India,1831,183000000
Indonesia,1831,18600000
Iran,1831,6930000
Iraq,1831,1190000
Ireland,1831,5580000
Israel,1831,210000
Italy,1831,21700000
Jamaica,1831,400000
Japan,1831,31400000
Jordan,1831,227000
Kazakhstan,1831,2260000
Kenya,1831,2570000
Kiribati,1831,18500
Kuwait,1831,81300
Kyrgyz Republic,1831,587000
Lao,1831,523000
Latvia,1831,654000
Lebanon,1831,360000
Lesotho,1831,300000
Liberia,1831,344000
Libya,1831,569000
Liechtenstein,1831,6250
Lithuania,1831,863000
Luxembourg,1831,137000
"Macedonia, FYR",1831,432000
Madagascar,1831,1820000
Malawi,1831,737000
Malaysia,1831,362000
Maldives,1831,45200
Mali,1831,1560000
Malta,1831,144000
Marshall Islands,1831,6240
Mauritania,1831,401000
Mauritius,1831,122000
Mexico,1831,6970000
"Micronesia, Fed. Sts.",1831,17400
Moldova,1831,789000
Monaco,1831,8440
Mongolia,1831,629000
Montenegro,1831,140000
Morocco,1831,2900000
Mozambique,1831,2310000
Myanmar,1831,3660000
Namibia,1831,229000
Nauru,1831,1910
Nepal,1831,4050000
Netherlands,1831,2650000
New Zealand,1831,90400
Nicaragua,1831,263000
Niger,1831,1320000
Nigeria,1831,12700000
North Korea,1831,4380000
Norway,1831,1130000
Oman,1831,328000
Pakistan,1831,14200000
Palau,1831,4100
Palestine,1831,166000
Panama,1831,96600
Papua New Guinea,1831,809000
Paraguay,1831,202000
Peru,1831,1540000
Philippines,1831,2290000
Poland,1831,11300000
Portugal,1831,3510000
Qatar,1831,14100
Romania,1831,6950000
Russia,1831,34400000
Rwanda,1831,994000
Samoa,1831,47100
San Marino,1831,5900
Sao Tome and Principe,1831,24700
Saudi Arabia,1831,2140000
Senegal,1831,1090000
Serbia,1831,2370000
Seychelles,1831,13000
Sierra Leone,1831,856000
Singapore,1831,38000
Slovak Republic,1831,2230000
Slovenia,1831,518000
Solomon Islands,1831,59900
Somalia,1831,1070000
South Africa,1831,1730000
South Korea,1831,9450000
South Sudan,1831,1110000
Spain,1831,13100000
Sri Lanka,1831,1520000
St. Kitts and Nevis,1831,18700
St. Lucia,1831,24000
St. Vincent and the Grenadines,1831,27200
Sudan,1831,4310000
Suriname,1831,87800
Swaziland,1831,86000
Sweden,1831,2880000
Switzerland,1831,2110000
Syria,1831,1390000
Tajikistan,1831,517000
Tanzania,1831,3140000
Thailand,1831,4870000
Timor-Leste,1831,155000
Togo,1831,492000
Tonga,1831,18500
Trinidad and Tobago,1831,66800
Tunisia,1831,934000
Turkey,1831,10400000
Turkmenistan,1831,407000
Tuvalu,1831,2660
Uganda,1831,2180000
Ukraine,1831,12400000
United Arab Emirates,1831,40200
United Kingdom,1831,18800000
United States,1831,13900000
Uruguay,1831,77000
Uzbekistan,1831,2130000
Vanuatu,1831,29100
Venezuela,1831,905000
Vietnam,1831,7280000
Yemen,1831,2650000
Zambia,1831,747000
Zimbabwe,1831,1180000
Afghanistan,1832,3480000
Albania,1832,461000
Algeria,1832,2920000
Andorra,1832,2870
Angola,1832,1710000
Antigua and Barbuda,1832,37000
Argentina,1832,721000
Armenia,1832,462000
Australia,1832,360000
Austria,1832,3570000
Azerbaijan,1832,984000
Bahamas,1832,27600
Bahrain,1832,64500
Bangladesh,1832,21100000
Barbados,1832,100000
Belarus,1832,2630000
Belgium,1832,3820000
Belize,1832,25700
Benin,1832,717000
Bhutan,1832,95400
Bolivia,1832,1200000
Bosnia and Herzegovina,1832,948000
Botswana,1832,121000
Brazil,1832,5470000
Brunei,1832,2740
Bulgaria,1832,2310000
Burkina Faso,1832,1820000
Burundi,1832,988000
Cambodia,1832,2150000
Cameroon,1832,1930000
Canada,1832,1290000
Cape Verde,1832,62100
Central African Republic,1832,508000
Chad,1832,1430000
Chile,1832,1010000
China,1832,405000000
Colombia,1832,1500000
Comoros,1832,62000
"Congo, Dem. Rep.",1832,5590000
"Congo, Rep.",1832,343000
Costa Rica,1832,74500
Cote d'Ivoire,1832,1180000
Croatia,1832,1370000
Cuba,1832,811000
